elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
606.00,309500,0.00,0,0,0,0.00
607.00,295500,0.00,0,0,0,0.00
608.00,320500,0.00,0,0,0,0.00
609.00,312400,0.00,0,0,0,0.00
610.00,310700,0.00,0,0,0,0.00
611.00,302600,0.00,0,0,0,0.00
612.00,285200,0.00,0,0,0,0.00
613.00,319000,0.00,0,0,0,0.00
614.00,311000,0.00,0,0,0,0.00
615.00,304600,0.00,0,0,0,0.00
616.00,300400,0.00,0,0,0,0.00
617.00,320500,0.00,0,0,0,0.00
618.00,303100,0.00,0,0,0,0.00
619.00,297300,0.00,0,0,0,0.00
620.00,308100,0.00,0,0,0,0.00
621.00,319300,0.00,0,0,0,0.00
622.00,319700,0.00,0,0,0,0.00
623.00,302000,0.00,0,0,0,0.00
624.00,302300,0.00,0,0,0,0.00
625.00,310900,0.00,0,0,0,0.00
626.00,304200,0.00,0,0,0,0.00
627.00,310400,0.00,0,0,0,0.00
628.00,309600,0.00,0,0,0,0.00
629.00,302000,0.00,0,0,0,0.00
630.00,301300,0.00,0,0,0,0.00
631.00,311600,0.00,0,0,0,0.00
632.00,298200,0.00,0,0,0,0.00
633.00,318500,0.00,0,0,0,0.00
634.00,307200,0.00,0,0,0,0.00
635.00,314300,0.00,0,0,0,0.00
636.00,319000,0.00,0,0,0,0.00
637.00,316000,0.00,0,0,0,0.00
638.00,299900,0.00,0,0,0,0.00
639.00,311100,0.00,0,0,0,0.00
640.00,318100,0.00,0,0,0,0.00
641.00,311800,0.00,0,0,0,0.00
642.00,288800,0.00,0,0,0,0.00
643.00,319900,0.00,0,0,0,0.00
644.00,313900,0.00,0,0,0,0.00
645.00,309000,0.00,0,0,0,0.00
646.00,302600,0.00,0,0,0,0.00
647.00,309300,0.00,0,0,0,0.00
648.00,310000,0.00,0,0,0,0.00
649.00,320100,0.00,0,0,0,0.00
